id,time,user,language,score,comment,editor
24984227,Sun Aug 24 2014 13:20:40 GMT-0400 (EDT),timschulz,german,-6,Die Nebenstraße heißt "Hauptstraße"  später kann man dann in die Havelstraße abbiegen,iD 1.5.4
25004090,Mon Aug 25 2014 09:46:59 GMT-0400 (EDT),Cellulitis,german,-6,Nummerierte die Pfade 28-18 die zum Ostseestrand führen.,Potlatch 2
25007059,Mon Aug 25 2014 11:51:10 GMT-0400 (EDT),Ty13539,english,-6,added Butt checks,Pushpin iOS
25008314,Mon Aug 25 2014 12:46:37 GMT-0400 (EDT),BitcoinNP,turkish,-6,Skywalk Deli (Bitcoin),iD 1.5.4
25008350,Mon Aug 25 2014 12:48:02 GMT-0400 (EDT),BitcoinNP,turkish,-6,Skywalk Deli (Bitcoin),iD 1.5.4
25010347,Mon Aug 25 2014 14:06:21 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25010545,Mon Aug 25 2014 14:13:57 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25010700,Mon Aug 25 2014 14:20:22 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25010775,Mon Aug 25 2014 14:23:54 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25010835,Mon Aug 25 2014 14:25:54 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25010884,Mon Aug 25 2014 14:27:59 GMT-0400 (EDT),Linutux,german,-6,Hausumrisse hinzugefügt und dann die Adresspunkte auf die Hauseigenschaften übertragen.,iD 1.5.4
25012894,Mon Aug 25 2014 15:46:59 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25012965,Mon Aug 25 2014 15:50:06 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25012969,Mon Aug 25 2014 15:50:13 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013004,Mon Aug 25 2014 15:51:31 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013011,Mon Aug 25 2014 15:51:45 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013012,Mon Aug 25 2014 15:51:47 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013032,Mon Aug 25 2014 15:52:28 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013168,Mon Aug 25 2014 15:57:59 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013175,Mon Aug 25 2014 15:58:10 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013185,Mon Aug 25 2014 15:58:25 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013188,Mon Aug 25 2014 15:58:39 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013221,Mon Aug 25 2014 15:59:59 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013305,Mon Aug 25 2014 16:03:38 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013347,Mon Aug 25 2014 16:05:49 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25013450,Mon Aug 25 2014 16:09:55 GMT-0400 (EDT),Martin184,somali,-6,Bitcoin ATM added,iD 1.5.4
25015276,Mon Aug 25 2014 17:34:13 GMT-0400 (EDT),lonvia,english,-6,house numbers from survey and a desperate attempt to fix at least some of the badly traced houses from Bing,JOSM/1.5 (7348 en_GB)
25017547,Mon Aug 25 2014 21:12:02 GMT-0400 (EDT),Blobo123,pidgin,-7,deleting node: SPAM. Online business only. No address.,iD 1.5.4
25026558,Tue Aug 26 2014 08:24:45 GMT-0400 (EDT),Comune di Castell'Arquato,romanian,-6,Case Arse,iD 1.5.4
25031555,Tue Aug 26 2014 11:58:57 GMT-0400 (EDT),BitcoinNP,turkish,-6,Skywalk Deli (Bitcoin),iD 1.5.4
25031637,Tue Aug 26 2014 12:02:11 GMT-0400 (EDT),BitcoinNP,turkish,-6,Skywalk Deli (Bitcoin),iD 1.5.4
25039613,Tue Aug 26 2014 17:19:32 GMT-0400 (EDT),Klumbumbus,german,-6,Auch wenn nicht offiziell als Bundesstraße gewidmet  wir die secondary hier durchgezogen. highway=* gibt nicht die ofizielle Widmung wieder.,JOSM/1.5 (7442 de)
25046896,Wed Aug 27 2014 05:14:54 GMT-0400 (EDT),BeijingBitcoins,french,-6,added bitcoin payment + address clarification,iD 1.5.4
25047047,Wed Aug 27 2014 05:24:04 GMT-0400 (EDT),Lowbiker24,german,-6,Die Tachertinger Straße wurde verlegt. Den Radweg zum Kreisverkehr habe ich jetzt in die Karte eingetragen.,JOSM/1.5 (7347 de)
25047350,Wed Aug 27 2014 05:42:15 GMT-0400 (EDT),Raymond,german,-6,Auf der A30 Bad Oeynhausen Richtung Osnabrück ist die Anschlussstelle Kirchlengern wegen Bauarbeiten bis Anfang November gesperrt.,JOSM/1.5 (7442 de)
25055088,Wed Aug 27 2014 11:57:19 GMT-0400 (EDT),Lowbiker24,german,-6,Die Tachertinger Straße wurde verlegt. Den Radweg zum Kreisverkehr habe ich jetzt in die Karte eingetragen.,JOSM/1.5 (7347 de)
25058864,Wed Aug 27 2014 14:49:43 GMT-0400 (EDT),Marian J,turkish,-6,new bitcoin business - Decentral Plan s.r.o.,iD 1.5.4
25061963,Wed Aug 27 2014 17:09:02 GMT-0400 (EDT),mackerski,english,-6,Replaced badly mapped (wrong size) houses. Discarded house numbers as their positioning could not be relied upon.,JOSM/1.5 (6909 en)
25067513,Thu Aug 28 2014 03:25:25 GMT-0400 (EDT),Nakaner,german,-6,Bad Münstereifel ist kein Bahnhof  sondern nur ein Haltepunkt. Außerdem heißt er nicht "Bf Bad Münstereifel",JOSM/1.5 (7347 de)
25070317,Thu Aug 28 2014 06:25:38 GMT-0400 (EDT),FlorianKl,german,-6,Streckendaten aktualisiert  fehlende Stationen in die Relation gebunden und Stationen in die richtige Reihenfolge gebracht.,JOSM/1.5 (7347 de)
25074292,Thu Aug 28 2014 09:58:38 GMT-0400 (EDT),mjog,english,-6,Add Dick St house numbers and street relation.,JOSM/1.5 (7347 en_AU)
25081472,Thu Aug 28 2014 15:26:55 GMT-0400 (EDT),Coinpluggin,slovene,-6,added bitcoin pos,Potlatch 2
25089363,Fri Aug 29 2014 03:07:39 GMT-0400 (EDT),subligar,romanian,-6,cumming st area,JOSM/1.5 (7347 en)
25095475,Fri Aug 29 2014 08:28:56 GMT-0400 (EDT),BitcoinLV,turkish,-6,Bitcoin,iD 1.5.4
25104715,Fri Aug 29 2014 15:38:01 GMT-0400 (EDT),Blobo123,pidgin,-6,deleting node: SPAM. Online business only.,iD 1.5.4
25106191,Fri Aug 29 2014 16:48:24 GMT-0400 (EDT),Blobo123,pidgin,-7,deleting node: SPAM. No business available.,iD 1.5.4
25109329,Fri Aug 29 2014 21:55:33 GMT-0400 (EDT),Blobo123,pidgin,-6,deleting node: SPAM. Online-business only.,iD 1.5.4
25109451,Fri Aug 29 2014 22:16:08 GMT-0400 (EDT),Blobo123,pidgin,-6,deleting node: SPAM. Online-business only.,iD 1.5.4
25110944,Sat Aug 30 2014 02:34:47 GMT-0400 (EDT),Blobo123,english,-6,deleting nodes: SPAM. Node was triplicated.,iD 1.5.4
25116111,Sat Aug 30 2014 07:50:23 GMT-0400 (EDT),richlv,english,-6,remove spam,JOSM/1.5 (7347 en_GB)
25137888,Sun Aug 31 2014 09:09:19 GMT-0400 (EDT),Samson47918,german,-9,die 3 Linksabbiegespuren treffen im 90-Grad-Winkel auf die Kreuzung  die 3 Spuren sind alles Linksabbiegespuren,Vespucci 0.9.4r828
25141161,Sun Aug 31 2014 11:33:23 GMT-0400 (EDT),Nadjita,german,-6,Die Einbahnstraße geht in die andere Richtung,JOSM/1.5 (7347 de)
25153424,Mon Sep 01 2014 03:14:56 GMT-0400 (EDT),MHohmann,english,-7,Repaired damn broken TMC relations ONCE AGAIN.,JOSM/1.5 (7480 en_GB)
25161409,Mon Sep 01 2014 10:32:42 GMT-0400 (EDT),MW²S,spanish,-6,Adicionado os pagamentos Bitcoin e Litecoin,iD 1.5.4
25163096,Mon Sep 01 2014 11:55:01 GMT-0400 (EDT),Nadjita,german,-6,Die 30er Zone mal erweitert/korrigiert und die Austraße korrekt getagged,JOSM/1.5 (7347 de)
25165122,Mon Sep 01 2014 13:32:26 GMT-0400 (EDT),jgc,english,-6,remove duplicate relation (detected by Josm validator) Bum Chiefdom (https://www.openstreetmap.org/relation/2656413  also as older https://www.openstreetmap.org/relation/2655862),JOSM/1.5 (7347 fr);reverter_plugin/30521
25170288,Mon Sep 01 2014 17:11:54 GMT-0400 (EDT),Agusx121,spanish,-6,Agregado descripcion del centro bitcoin argentina,iD 1.5.4
25179497,Tue Sep 02 2014 07:18:10 GMT-0400 (EDT),Marcel Kolaja,somali,-6,added Bitcoin ATM in Vaňkovka  Brno,iD 1.5.4
25179519,Tue Sep 02 2014 07:19:39 GMT-0400 (EDT),Marcel Kolaja,english,-6,removed bitcoin payment tag (the ATM was added as a separate node),iD 1.5.4
25186438,Tue Sep 02 2014 12:59:26 GMT-0400 (EDT),daniel1985ffo,german,-6,die Dörfer wurden alle eingemeindet in Briesen/Mark  deswegen die ganzen Stra0ennamenänderungen.,iD 1.5.4
25193350,Tue Sep 02 2014 18:01:03 GMT-0400 (EDT),Bringabong,english,-6,Added bitcoin vending machine ,Potlatch 2
25193423,Tue Sep 02 2014 18:05:15 GMT-0400 (EDT),Bringabong,dutch,-6,bitcoin vending machine ,iD 1.5.4
25193443,Tue Sep 02 2014 18:06:19 GMT-0400 (EDT),Bringabong,dutch,-6,bitcoin vending machine ,iD 1.5.4
25202691,Wed Sep 03 2014 07:48:58 GMT-0400 (EDT),tarsius,english,-6,removed spam notes,iD 1.5.4
25216280,Wed Sep 03 2014 18:11:28 GMT-0400 (EDT),Bitello,english,-6,modified bitcoin tag,iD 1.5.4
25217951,Wed Sep 03 2014 22:47:13 GMT-0400 (EDT),permute,cebuano,-6,FAG,Potlatch 2
25218679,Thu Sep 04 2014 00:37:03 GMT-0400 (EDT),killerwolf,german,-6,Häuser für Jöhlingen  nur die über die Form ich mir sicher bin.,iD 1.5.4
25226032,Thu Sep 04 2014 09:03:36 GMT-0400 (EDT),geo_sn,german,-9,SN Dreescher Markt f. ORKA MV - das EKZ trägt die HNR 3  4  5 und das gegenüberliegende Hochhaus die Nr.  1  2. Die Schwimmhalle Bernhard-Schwentner-Straße 10,JOSM/1.5 (7480 de)
25227162,Thu Sep 04 2014 09:55:49 GMT-0400 (EDT),geo_sn,german,-9,SN Dreescher Markt f. ORKA MV - das EKZ trägt die HNR 3  4  5 und das gegenüberliegende Hochhaus die Nr.  1  2. Die Schwimmhalle Bernhard-Schwentner-Straße 10,JOSM/1.5 (7480 de)
25227184,Thu Sep 04 2014 09:56:48 GMT-0400 (EDT),geo_sn,german,-9,SN Dreescher Markt f. ORKA MV - das EKZ trägt die HNR 3  4  5 und das gegenüberliegende Hochhaus die Nr.  1  2. Die Schwimmhalle Bernhard-Schwentner-Straße 10,JOSM/1.5 (7480 de)
25241969,Fri Sep 05 2014 03:12:58 GMT-0400 (EDT),geo_sn,german,-9,SN Dreescher Markt f. ORKA MV - das EKZ trägt die HNR 3  4  5 und das gegenüberliegende Hochhaus die Nr.  1  2. Die Schwimmhalle Bernhard-Schwentner-Straße 10,JOSM/1.5 (7480 de)
25243723,Fri Sep 05 2014 04:52:36 GMT-0400 (EDT),Chrysopras,english,-6,DE: Landkreis HN: Bad Rappenau: Bonfeld: add missing Treschklinger Straße 48/1 -- the building formerly mapped as no. 48 actually contains 48 AND 48/1. Source: survey two days ago.,Potlatch 2
25247699,Fri Sep 05 2014 08:50:54 GMT-0400 (EDT),_yog,tagalog,-6,Lagnes : missing leisures  missing road/path along canal  missing guest houses.,iD 1.5.4
25255269,Fri Sep 05 2014 15:32:55 GMT-0400 (EDT),andrewpmk,dutch,-6,bitcoin atm  infotogo,JOSM/1.5 (7480 en)
25278704,Sat Sep 06 2014 22:43:22 GMT-0400 (EDT),Paul Knight,english,-6,Ball's Hill Private Trails,iD 1.5.4
25278781,Sat Sep 06 2014 22:56:57 GMT-0400 (EDT),Paul Knight,english,-6,Ball's Hill Private Trails,iD 1.5.4
25287626,Sun Sep 07 2014 10:12:07 GMT-0400 (EDT),laznik,hungarian,-6,edits around Horny Jelenec,JOSM/1.5 (6950 en)
25288587,Sun Sep 07 2014 10:58:56 GMT-0400 (EDT),domob,english,-6,Add Bitcoin ATM operated by Coinfinity.,JOSM/1.5 (5267 en)
25291686,Sun Sep 07 2014 13:41:58 GMT-0400 (EDT),rauschwerk,english,-6,fixed some bitcoin thingies,Potlatch 2
25291809,Sun Sep 07 2014 13:47:19 GMT-0400 (EDT),rauschwerk,english,-6,fixed some bitcoin thingies,Potlatch 2
25294500,Sun Sep 07 2014 16:04:03 GMT-0400 (EDT),Blobo123,pidgin,-6,deleting duplicate node: SPAM.,iD 1.5.4
25294554,Sun Sep 07 2014 16:07:45 GMT-0400 (EDT),Blobo123,pidgin,-7,deleting node: SPAM. No address.,iD 1.5.4
25294608,Sun Sep 07 2014 16:10:35 GMT-0400 (EDT),Solaki,german,-6,Eintragung der DRK Wachen am Exer in Wolfenbüttel. Da die Kleiderkammer nur einen kleinen Teil der eigentlichen Wache der Bereitschaft WF ausmacht  wurde die Kleiderkammer als Punkt eingetragen.,iD 1.5.4
25299030,Sun Sep 07 2014 23:27:16 GMT-0400 (EDT),Sunfishtommy,cebuano,-6,removing spam,iD 1.5.4
25301661,Mon Sep 08 2014 03:38:26 GMT-0400 (EDT),Majoni,german,-6,die rosa Fläche für Sehenswürdigkeit würde die schöne große Wiese verstecken  deshalb in Wiesenfläche geändert,iD 1.5.4
25301690,Mon Sep 08 2014 03:39:54 GMT-0400 (EDT),MHohmann,english,-7,Repaired another fucking broken TMC relation.,JOSM/1.5 (7512 en_GB)
25306351,Mon Sep 08 2014 08:20:28 GMT-0400 (EDT),giggls,english,-6,remove tagging for the renderer crap fix tennis courts,JOSM/1.5 (7512 de)
25306660,Mon Sep 08 2014 08:38:30 GMT-0400 (EDT),giggls,english,-6,remove tagging for the renderer crap fix tennis courts,JOSM/1.5 (7512 de)
25307523,Mon Sep 08 2014 09:31:10 GMT-0400 (EDT),freayd,swedish,-6,Add details in Hell,JOSM/1.5 (7480 en)
25321947,Tue Sep 09 2014 03:11:15 GMT-0400 (EDT),Luccass,dutch,-6,Die Treue verlegt  Die Weser angelegt,JOSM/1.5 (7514 de)
25322751,Tue Sep 09 2014 04:03:42 GMT-0400 (EDT),andyground,polish,-6,Zbrosławice uzupełnienie ulic wg. uchwały XXX/354/09,iD 1.5.4
25324460,Tue Sep 09 2014 05:53:25 GMT-0400 (EDT),hlaw,pidgin,-6,Revert deletion & spam  Hong Kong,JOSM/1.5 (7512 en);reverter_plugin/30521
25345604,Wed Sep 10 2014 06:27:21 GMT-0400 (EDT),Kugelfischer,german,-6,Die Kapelle wurde vor 2 Jahren abgerissen. Da ist jetzt umzäuntes Brachland. Die Verbindungstraße "An der Kapelle" existiert nicht mehr und ist zur Hälfte der kita zugeflossen!,Potlatch 2
25350228,Wed Sep 10 2014 10:54:38 GMT-0400 (EDT),SK53,english,-6,Muff  & other townlands Inishowen Peninsula,JOSM/1.5 (6950 en_GB)
25354714,Wed Sep 10 2014 15:22:06 GMT-0400 (EDT),EivindH,english,-6,Added Host1 AS's offices. Smoking outside.  Fixed company name and URL to website. ,iD 1.5.4
25362641,Thu Sep 11 2014 04:19:36 GMT-0400 (EDT),user6453,portuguese,-6,Removed spam data,iD 1.5.4
25363518,Thu Sep 11 2014 05:10:21 GMT-0400 (EDT),Kugelfischer,german,-6,Rodelbahn im Winter  die sehr steil ist. Hier gab es schon tödliche Unfälle. Die Bezeichnung hat sich bei der Bevölkerung eingebürgert,Potlatch 2
25366150,Thu Sep 11 2014 07:34:25 GMT-0400 (EDT),Nakaner,german,-6,Ich habe mir mal erlaubt  die Landnutzung der Straßen zu korrigieren. In Deutschland leben die meisten Menschen nicht auf der Straße. Daher landuse=highway für alle Straßenflächen statt landuse=residential.,JOSM/1.5 (7480 de)
25377276,Thu Sep 11 2014 16:52:38 GMT-0400 (EDT),Richard,english,-6,SERIOUSLY HOW THE FUCK DID WE NOT HAVE THE HAT IN OSM,Potlatch 2
25382195,Fri Sep 12 2014 01:53:06 GMT-0400 (EDT),farcu9119,portuguese,-6,Parroquia San Francisco de Asís,iD 1.5.4
25382238,Fri Sep 12 2014 01:57:04 GMT-0400 (EDT),farcu9119,portuguese,-6,Parroquia San Francisco de Asís,iD 1.5.4
25383113,Fri Sep 12 2014 03:11:32 GMT-0400 (EDT),plastic2print,english,-6,bitcoin accpted,iD 1.5.4
25383242,Fri Sep 12 2014 03:21:19 GMT-0400 (EDT),plastic2print,english,-6,bitcoin accpted,iD 1.5.4
25386899,Fri Sep 12 2014 06:22:13 GMT-0400 (EDT),ulamm,german,-6,Die Kleinbahntrasse ist schon ein Stück nördlich der Dornbreede asphaltiert. Die genaue Grenze habe ich aber nicht notiert.,iD 1.5.4
25394841,Fri Sep 12 2014 12:55:16 GMT-0400 (EDT),pbmatrix,finnish,-6,Jap Hut,Potlatch 2
25396362,Fri Sep 12 2014 14:06:56 GMT-0400 (EDT),marcoSt,german,-9,Anscheinend wurde die Raststätte Samerberg Süd in den letzten Monaten erweitert und die alte Tankstelle wird durch eine neue ersetzt. Die Veränderungen umgesetzt.,JOSM/1.5 (7480 de)
25396902,Fri Sep 12 2014 14:36:12 GMT-0400 (EDT),farcu9119,portuguese,-6,Parroquia San Francisco de Asís,iD 1.5.4
25397045,Fri Sep 12 2014 14:45:09 GMT-0400 (EDT),farcu9119,portuguese,-6,Parroquia San Francisco de Asís,iD 1.5.4
25407732,Sat Sep 13 2014 05:54:07 GMT-0400 (EDT),Music Station Sas,italian,-6,Negozio di strumenti musicali che accetta Bitcoin,iD 1.5.4
25408194,Sat Sep 13 2014 06:19:06 GMT-0400 (EDT),Music Station Sas,italian,-6,Negozio di strumenti musicali che accetta Bitcoin,iD 1.5.4
25409396,Sat Sep 13 2014 07:28:06 GMT-0400 (EDT),ralferreichbar,german,-6,In diesem Gebäude sind zwei Einrichtungen untergebracht. Ich habe die Namen dort platziert  wo die Schulen auch tatsächlich sitzen bzw. deren Verwaltungsbereich liegt - wäre nett  wenn das so bliebe,Potlatch 2
25411159,Sat Sep 13 2014 09:14:17 GMT-0400 (EDT),hrld,latin,-6,travail sur Maroua cum,JOSM/1.5 (6060 fr)
25419019,Sat Sep 13 2014 16:01:58 GMT-0400 (EDT),pof75,german,-9,Die Routenführung basierend auf OSM Karten  führt über Spielstraßen  statt über die Wohngebietsstraße. Ich versuche diese Tatsache durch das setzen der Höchstgeschwindigkeit mit "*" für die Spielstraße zu beeinflussen.,iD 1.5.4
25420298,Sat Sep 13 2014 17:06:13 GMT-0400 (EDT),FvGordon,german,-6,PLZ-Einträge korrigiert (die Bülowstraße 43 und 44 gibt es schon weiter nord-westlich - also ist das hier die Yorckstraße,JOSM/1.5 (7480 de)
25423499,Sat Sep 13 2014 21:44:28 GMT-0400 (EDT),skyzer4ever,english,-11,Delicious Indian Cousine Food Truck Desi now accepting bitcoin in SOHO Square Park. Bitcoin payment processing provided by www.easybitz.com,iD 1.5.4
25434868,Sun Sep 14 2014 11:30:06 GMT-0400 (EDT),razor74,romanian,-6,stergere reclama - SPAM din poligonul administrativ al Galatiului,JOSM/1.5 (7480 en)
25443851,Sun Sep 14 2014 18:18:24 GMT-0400 (EDT),Blobo123,pidgin,-7,deleting node: SPAM. Online-only business. No address.,iD 1.5.4
25471538,Tue Sep 16 2014 02:04:54 GMT-0400 (EDT),woodpeck_repair,norwegian,-6,revert SEO spam added by user SweetIQ,undefined
25471724,Tue Sep 16 2014 02:20:12 GMT-0400 (EDT),woodpeck,pidgin,-9,kill spam,iD 1.5.4
25475458,Tue Sep 16 2014 05:52:08 GMT-0400 (EDT),Seeer,german,-6,Auf den meisten Karten / Quellen ist die Höhe mit 1620 (z.B. Wikipedia) oder 1621 m angegeben. Mein (ungenaues) GPS zeigte an dieser Stelle auch etwa 1620 an. Ich habe nun die Höhe laut Wikipedia angepasst.,iD 1.5.4
25477484,Tue Sep 16 2014 08:00:58 GMT-0400 (EDT),Leon K,english,-6,Abbreviations give me the s#!ts.  Read the damn tagging guidelines people.,Potlatch 2
25478016,Tue Sep 16 2014 08:24:43 GMT-0400 (EDT),alistair31415,english,-6,Update Former Dick Smith to current tenants - autoBarn (311 Whitehorse Rd  Nunawading),iD 1.5.4
25484283,Tue Sep 16 2014 13:24:13 GMT-0400 (EDT),shaji,latin,-6,Added Moby Dick Restaurant,iD 1.5.4
25485560,Tue Sep 16 2014 14:21:30 GMT-0400 (EDT),Nakaner,german,-6,Multipolygone im Oberwald richtig getaggt. Die Außenline eines Multipolygons erhält keine Tags  diese hängt man nämlich an die Multipolygon-Relation selbst!,JOSM/1.5 (7480 de)
25487672,Tue Sep 16 2014 16:03:46 GMT-0400 (EDT),DaveF,english,-10,Wasting my time correct stupid peoples edits who used the really crap to fix website.,Potlatch 2
25488380,Tue Sep 16 2014 16:42:26 GMT-0400 (EDT),dssl,polish,-6,Uchwała Nr XXX/226/2013 Rady Gminy Dąbrówka z dnia 27 listopada 2013 roku ,iD 1.5.4
25488385,Tue Sep 16 2014 16:42:36 GMT-0400 (EDT),dssl,polish,-6,Uchwała Nr XXX/226/2013 Rady Gminy Dąbrówka z dnia 27 listopada 2013 roku ,iD 1.5.4
25488436,Tue Sep 16 2014 16:44:42 GMT-0400 (EDT),dssl,polish,-6,Uchwała Nr XXX/226/2013 Rady Gminy Dąbrówka z dnia 27 listopada 2013 roku ,iD 1.5.4
25488565,Tue Sep 16 2014 16:50:09 GMT-0400 (EDT),dssl,polish,-6,Uchwała Nr XXX/226/2013 Rady Gminy Dąbrówka z dnia 27 listopada 2013 roku ,iD 1.5.4
25489635,Tue Sep 16 2014 17:54:31 GMT-0400 (EDT),Stemby,italian,-6,bitcoin payments: no longer accepted,iD 1.5.4
25497994,Wed Sep 17 2014 07:08:00 GMT-0400 (EDT),srgdts,german,-6,Keine Einbahnstraße  trotz eines "Durchfahrt verboten" Schildes von Maximillianstr. Richtung Hillerstr. auf der Höhe der Einfahrt zum Klärwerk II. Es existiert keine Beschilderung  die die Gertrudstr. ganz oder teilweise zur einer Einbahnstraße erklären. ,iD 1.5.4
25498011,Wed Sep 17 2014 07:08:54 GMT-0400 (EDT),srgdts,german,-6,Keine Einbahnstraße  trotz eines "Durchfahrt verboten" Schildes von Maximillianstr. Richtung Hillerstr. auf der Höhe der Einfahrt zum Klärwerk II. Es existiert keine Beschilderung  die die Gertrudstr. ganz oder teilweise zur einer Einbahnstraße erklären. ,iD 1.5.4
25499179,Wed Sep 17 2014 08:07:53 GMT-0400 (EDT),Bitcoin Suisse AG,latin,-6,First Bitcoin ATM in Ticino,iD 1.5.4
25502813,Wed Sep 17 2014 11:01:17 GMT-0400 (EDT),coinmelon,portuguese,-6,Cambio de nombre a Bitcoin Embassy,iD 1.5.4
25510352,Wed Sep 17 2014 17:59:26 GMT-0400 (EDT),Boggedy,danish,-6,Fucking  JOSM Crashes .... pig!,JOSM/1.5 (7182 en)
25511513,Wed Sep 17 2014 19:50:07 GMT-0400 (EDT),ViriatoLusitano_import,english,-6,Removed spam.,iD 1.5.4
25515086,Thu Sep 18 2014 03:54:06 GMT-0400 (EDT),Welshie,english,-6,Manually reverted spam offering training courses,Potlatch 2
25534947,Fri Sep 19 2014 02:58:48 GMT-0400 (EDT),Kruemelchen3,german,-6,Die Schule hat zwei Standorte. Hier werden die Klassenstufen 5 und 6 unterrichtet. Hauptstandort ist in der Friedrichstraße.,iD 1.5.4
25547004,Fri Sep 19 2014 14:39:12 GMT-0400 (EDT),Sveinn82,german,-6,Ich kenne die Stadt. Am Woldegker Marktplatz ist die Haltestelle Woldegk  ZOB,iD 1.5.4
25551672,Fri Sep 19 2014 19:54:17 GMT-0400 (EDT),stevesurya,italian,-6,deleted Fanny Mokrauer geb. Loewenstaedt,Pushpin iOS
25553445,Sat Sep 20 2014 01:54:02 GMT-0400 (EDT),MHohmann,english,-7,Repaired another fucking broken TMC relation.,JOSM/1.5 (7564 en_GB)
25553496,Sat Sep 20 2014 02:02:43 GMT-0400 (EDT),DaveBTC,turkish,-6,Il Bar Coffee Break accetta Bitcoin,iD 1.5.4
25553516,Sat Sep 20 2014 02:05:43 GMT-0400 (EDT),DaveBTC,turkish,-6,Il Bar Coffee Break accetta Bitcoin,iD 1.5.4
25571928,Sun Sep 21 2014 01:37:47 GMT-0400 (EDT),MHohmann,english,-7,Repaired another fucking broken TMC relation.,JOSM/1.5 (7573 en_GB)
25581952,Sun Sep 21 2014 11:33:02 GMT-0400 (EDT),Jan Westerhof,dutch,-6,Aanpassingen Dick Laanplein,Potlatch 2
25587160,Sun Sep 21 2014 15:23:27 GMT-0400 (EDT),Verirrt im Wald,german,-6,Name Talbrücke Scheppau entfernt. Die Scheppau fließt einige hundert Meter westlich. Autobahn auf Stelzen. Dazwischen gibt es noch die Schunter. (sagt auch Wikipedia),JOSM/1.5 (7480 de)
25590365,Sun Sep 21 2014 17:43:04 GMT-0400 (EDT),andrewpmk,english,-6,remove spam,JOSM/1.5 (7480 en)
25590395,Sun Sep 21 2014 17:44:58 GMT-0400 (EDT),andrewpmk,polish,-8,404 error  probably spam,JOSM/1.5 (7480 en)
25591033,Sun Sep 21 2014 18:29:23 GMT-0400 (EDT),sundew,german,-6,Details in Finkenwerder (Landuse und Briefkastenupdate - die Post hat auch hier überall die Samstagsleerungszeiten geändert),JOSM/1.5 (7000 de)
25597893,Mon Sep 22 2014 04:55:40 GMT-0400 (EDT),KasperK,turkish,-6,bitcoin,iD 1.5.4
25598145,Mon Sep 22 2014 05:08:00 GMT-0400 (EDT),patzi,german,-6,Hannöversche Südbahn ist die alte Bezeichnung einer in diesem Gebiet ehemaligen Bahnstrecke. Der Teilabschnitt und Radweg wird im allgemeinen als Dransfelder Rampe bezeichnet. Die Spurbreite ist nur da nicht historisch und somit am Weg sinnvoll ,JOSM/1.5 (7550 de)
25604576,Mon Sep 22 2014 10:29:27 GMT-0400 (EDT),JungeDieBaeckerei,german,-6,Die korrekte Bezeichnung der Geschäfte lautet "Junge Die Bäckerei." Beste Grüße!,Potlatch 2
25604679,Mon Sep 22 2014 10:33:05 GMT-0400 (EDT),JungeDieBaeckerei,german,-9,Die offizielle Bezeichnung lautet "Junge Die Bäckerei." Beste Grüße von Junge Die Bäckerei. ,Potlatch 2
25604739,Mon Sep 22 2014 10:34:56 GMT-0400 (EDT),JungeDieBaeckerei,german,-9,Die offizielle Bezeichnung lautet "Junge Die Bäckerei." Beste Grüße von Junge Die Bäckerei. ,Potlatch 2
25604915,Mon Sep 22 2014 10:40:51 GMT-0400 (EDT),JungeDieBaeckerei,german,-9,Die offizielle Bezeichnung lautet "Junge Die Bäckerei." Beste Grüße von Junge Die Bäckerei. ,Potlatch 2
